time,flux
16.956087,0.997802568
16.969427,1.002686728
16.982768,0.997745036
16.996109,1.004134480
17.009450,1.000777861
17.022790,1.002295398
17.036131,1.000129971
17.049472,0.999332401
17.062813,0.999806429
17.076153,1.004181439
17.089494,1.003608380
17.102835,1.001447557
17.116176,1.005183549
17.129516,1.002561145
17.142857,0.996736838
17.156198,1.002902942
17.169539,0.999729548
17.182879,1.003443387
17.196220,1.000417364
17.209561,0.998876894
17.222902,1.002558325
17.236242,0.998828582
17.249583,1.000464656
17.262924,1.004019693
17.276265,0.998887461
17.289605,1.000167681
17.302946,1.002682755
17.316287,1.004810324
17.329628,1.001222459
17.342968,1.002122559
17.356309,1.005526127
17.369650,1.000487593
17.382991,1.002696187
17.396331,1.000429896
17.409672,0.999322620
17.423013,0.999863380
17.436354,0.997313271
17.449694,1.001477131
17.463035,0.999044456
17.476376,0.996793083
17.489717,1.000532526
17.503057,0.998154758
17.516398,1.003495103
17.529739,1.000190212
17.543079,0.998709429
17.556420,1.001858561
17.569761,1.004114727
17.583102,0.999691690
17.596442,1.003091518
17.609783,1.003721332
17.623124,0.999416958
17.636465,0.998447456
17.649805,1.000519154
17.663146,1.001263051
17.676487,0.999935746
17.689828,0.998579438
17.703168,0.999610144
17.716509,1.002473453
17.729850,0.997153485
17.743191,1.001243517
17.756531,1.000623180
17.769872,0.998919816
17.783213,1.000690681
17.796554,1.002957183
17.809894,1.000436175
17.823235,1.002979211
17.836576,1.001859281
17.849917,1.001966387
17.863257,0.999529089
17.876598,1.001511654
17.889939,1.004225868
17.903280,1.003323801
17.916620,1.002896782
17.929961,1.003384437
17.943302,1.000903113
17.956643,1.000616050
17.969983,1.003005196
17.983324,0.999419876
17.996665,1.003644040
18.010006,1.000741226
18.023346,1.004871473
18.036687,1.004509694
18.050028,0.997089790
18.063369,1.002607051
18.076709,1.003544068
18.090050,1.003762317
18.103391,1.000633169
18.116732,1.004215177
18.130072,1.003482404
18.143413,1.003280663
18.156754,0.999956513
18.170094,0.999222440
18.183435,0.996936587
18.196776,1.003424343
18.210117,1.000201953
18.223457,1.002094546
18.236798,1.001930098
18.250139,1.000105315
18.263480,1.002898652
18.276820,1.000100462
18.290161,0.997272377
18.303502,1.000648471
18.316843,1.002838002
18.330183,1.003102974
18.343524,0.999035228
18.356865,1.002623983
18.370206,1.002593238
18.383546,1.002587885
18.396887,1.001259585
18.410228,1.005115795
18.423569,1.000922161
18.436909,1.000154389
18.450250,1.000983456
18.463591,0.999084104
18.476932,1.002616062
18.490272,1.002826703
18.503613,1.000889564
18.516954,1.001572408
18.530295,1.001055123
18.543635,1.001232648
18.556976,1.002409785
18.570317,1.001760074
18.583658,1.003792275
18.596998,1.004107030
18.610339,1.004180010
18.623680,1.001695099
18.637021,0.999844325
18.650361,0.997780547
18.663702,1.000411557
18.677043,0.999971818
18.690384,1.001557885
18.703724,0.999932259
18.717065,1.001296721
18.730406,0.998829352
18.743747,1.004532483
18.757087,1.000012055
18.770428,0.999914474
18.783769,0.998654891
18.797110,1.000806093
18.810450,1.003977476
18.823791,1.000978648
18.837132,1.003491747
18.850472,1.001275158
18.863813,1.002530853
18.877154,1.002102114
18.890495,1.004279761
18.903835,1.003311228
18.917176,0.997092747
18.930517,0.994835873
18.943858,1.002781856
18.957198,1.006694102
18.970539,1.003161063
18.983880,1.001393944
18.997221,1.002680480
19.010561,1.001534670
19.023902,0.999758726
19.037243,1.002786855
19.050584,1.000963685
19.063924,1.000538139
19.077265,0.999812967
19.090606,1.003921286
19.103947,1.002572590
19.117287,1.002360398
19.130628,1.001006791
19.143969,1.000582013
19.157310,0.998526416
19.170650,0.999348712
19.183991,0.998238948
19.197332,1.001660129
19.210673,1.004066773
19.224013,0.997299169
19.237354,1.000974295
19.250695,0.998254835
19.264036,1.002725447
19.277376,1.001081326
19.290717,1.001667363
19.304058,1.006734631
19.317399,1.002717324
19.330739,1.001002183
19.344080,1.000790369
19.357421,0.999178881
19.370762,0.997700066
19.384102,1.001574771
19.397443,1.001544822
19.410784,1.003855941
19.424125,0.999367808
19.437465,0.996838037
19.450806,1.000180980
19.464147,0.999585602
19.477487,0.999813024
19.490828,1.000504813
19.504169,1.001721171
19.517510,1.002899955
19.530850,0.996373770
19.544191,1.002119351
19.557532,1.000999327
19.570873,1.000113656
19.584213,1.000037203
19.597554,1.001910217
19.610895,1.001547025
19.624236,0.997122884
19.637576,0.999125570
19.650917,1.003636918
19.664258,0.996593223
19.677599,1.002619875
19.690939,1.003273907
19.704280,1.003055998
19.717621,0.998819509
19.730962,1.001383532
19.744302,1.002640974
19.757643,1.000868320
19.770984,1.001223672
19.784325,0.998746548
19.797665,1.000490237
19.811006,0.998630144
19.824347,0.995751315
19.837688,0.999559913
19.851028,1.001691663
19.864369,1.001574012
19.877710,0.999766658
19.891051,0.999961074
19.904391,0.996449704
19.917732,0.997680813
19.931073,1.002110865
19.944414,1.002928062
19.957754,1.001780581
19.971095,1.000812675
19.984436,0.999797314
19.997777,0.994179341
20.011117,0.998059199
20.024458,1.001278115
20.037799,1.000161623
20.051140,0.997081411
20.064480,1.003079507
20.077821,1.000971382
20.091162,0.998262920
20.104503,1.001728533
20.117843,1.002735830
20.131184,1.000513967
20.144525,1.002086440
20.157865,0.997173187
20.171206,0.996045395
20.184547,0.998628229
20.197888,1.002810633
20.211228,0.998240828
20.224569,0.997574058
20.237910,1.002839060
20.251251,1.000373007
20.264591,1.001352836
20.277932,1.002030108
20.291273,1.001963270
20.304614,0.999038406
20.317954,0.999777897
20.331295,0.997865403
20.344636,0.998624333
20.357977,1.001694737
20.371317,1.002998893
20.384658,0.997515310
20.397999,0.999948217
20.411340,0.997796316
20.424680,1.001407078
20.438021,0.998438161
20.451362,0.998150995
20.464703,1.005611493
20.478043,0.996954484
20.491384,1.000469317
20.504725,1.002214840
20.518066,1.002379599
20.531406,1.001813639
20.544747,0.999105119
20.558088,0.999243570
20.571429,1.000693615
20.584769,0.996647966
20.598110,0.997918651
20.611451,0.996879630
20.624792,1.003828717
20.638132,0.997973806
20.651473,1.000279551
20.664814,0.998869384
20.678155,1.001502830
20.691495,0.999819800
20.704836,1.001690203
20.718177,0.997245007
20.731518,1.001702169
20.744858,0.997624771
20.758199,0.999145011
20.771540,1.002201275
20.784880,0.999486587
20.798221,1.000640328
20.811562,1.000921021
20.824903,1.001594458
20.838243,1.002992115
20.851584,1.001538691
20.864925,0.998700719
20.878266,1.001371724
20.891606,0.997366185
20.904947,0.997716041
20.918288,0.999853749
20.931629,0.996530163
20.944969,1.001601727
20.958310,0.997972957
20.971651,1.000205254
20.984992,0.998861632
20.998332,0.999419522
21.011673,0.998654323
21.025014,0.996617249
21.038355,0.996825260
21.051695,0.999491166
21.065036,1.000311970
21.078377,1.001617201
21.091718,0.993705440
21.105058,1.003222787
21.118399,0.999104275
21.131740,0.996339900
21.145081,0.997198491
21.158421,1.002744709
21.171762,0.999644856
21.185103,0.997207823
21.198444,0.998024140
21.211784,0.996836910
21.225125,0.998432859
21.238466,0.996777937
21.251807,1.002965131
21.265147,1.000472532
21.278488,0.998998404
21.291829,0.999148180
21.305170,0.999000691
21.318510,0.999404727
21.331851,1.002212687
21.345192,0.999680870
21.358533,0.998151767
21.371873,0.994184037
21.385214,1.001846132
21.398555,0.995081397
21.411895,1.002019135
21.425236,0.997251540
21.438577,0.999219357
21.451918,0.998051825
21.465258,0.999775131
21.478599,1.001665821
21.491940,0.998823864
21.505281,0.999906596
21.518621,0.997093310
21.531962,1.001692003
21.545303,1.002035529
21.558644,0.999925775
21.571984,0.998259802
21.585325,0.998720577
21.598666,0.999394012
21.612007,1.000462642
21.625347,0.996841211
21.638688,0.998486090
21.652029,0.998645320
21.665370,1.000335173
21.678710,1.000181422
21.692051,1.002883749
21.705392,1.003684209
21.718733,0.997865697
21.732073,1.000551047
21.745414,0.997780430
21.758755,0.997750561
21.772096,1.000563709
21.785436,0.996821831
21.798777,0.997949493
21.812118,0.999655465
21.825459,1.000205082
21.838799,1.000198002
21.852140,0.996020257
21.865481,1.001281465
21.878822,1.000156995
21.892162,1.000542730
21.905503,1.003435377
21.918844,0.999900307
21.932185,0.996699953
21.945525,0.996497097
21.958866,0.998025774
21.972207,0.998572721
21.985548,0.998363901
21.998888,0.997559993
22.012229,0.997803984
22.025570,0.994392838
22.038911,1.001405485
22.052251,1.002256664
22.065592,0.997809961
22.078933,0.999547759
22.092273,1.000911946
22.105614,1.000992961
22.118955,0.998884865
22.132296,0.998304748
22.145636,0.997742297
22.158977,0.993536536
22.172318,1.000626117
22.185659,0.999333657
22.198999,0.998351698
22.212340,0.998894092
22.225681,0.996878902
22.239022,1.001282425
22.252362,1.000791259
22.265703,0.999523940
22.279044,0.997808503
22.292385,0.997845456
22.305725,1.001722915
22.319066,0.998299806
22.332407,0.996044080
22.345748,0.999715860
22.359088,1.003840817
22.372429,0.999041386
22.385770,0.998606820
22.399111,0.998177449
22.412451,1.000845714
22.425792,0.996925896
22.439133,1.001922948
22.452474,0.997989601
22.465814,0.997094574
22.479155,0.999416377
22.492496,0.996710092
22.505837,1.002159585
22.519177,0.999386734
22.532518,0.995479436
22.545859,0.997792083
22.559200,1.001195342
22.572540,0.997802835
22.585881,0.999066081
22.599222,0.998991319
22.612563,1.001269621
22.625903,0.999899109
22.639244,1.001654023
22.652585,0.994934972
22.665926,0.997092207
22.679266,0.997898173
22.692607,0.998472509
22.705948,0.994981987
22.719288,0.999958324
22.732629,0.998413516
22.745970,0.996146497
22.759311,0.997449647
22.772651,0.997751629
22.785992,0.997493789
22.799333,0.998187130
22.812674,0.997183979
22.826014,1.000744634
22.839355,0.996521125
22.852696,1.001335625
22.866037,0.998253223
22.879377,1.000221876
22.892718,0.997829351
22.906059,0.995042241
22.919400,1.004116609
22.932740,0.998009582
22.946081,0.997653763
22.959422,0.999213828
22.972763,1.000805613
22.986103,0.997350112
22.999444,0.996388769
23.012785,0.996606126
23.026126,0.998240365
23.039466,0.998535875
23.052807,1.001135913
23.066148,1.001343402
23.079489,0.999240277
23.092829,0.998578266
23.106170,0.998153272
23.119511,1.001233655
23.132852,1.001193317
23.146192,0.999597800
23.159533,0.997522099
23.172874,0.997131769
23.186215,0.997640948
23.199555,1.002517174
23.212896,1.003015365
23.226237,0.999839183
23.239578,0.999065211
23.252918,0.995722973
23.266259,1.000287648
23.279600,0.995531286
23.292941,0.997981263
23.306281,1.000184753
23.319622,0.999314953
23.332963,1.001548309
23.346304,0.999642038
23.359644,0.999707418
23.372985,0.998374954
23.386326,1.001794668
23.399666,0.998657582
23.413007,0.996565166
23.426348,0.997698302
23.439689,0.994933707
23.453029,1.002181643
23.466370,0.999625166
23.479711,1.001073853
23.493052,0.998871293
23.506392,1.000441061
23.519733,1.001386151
23.533074,0.999468034
23.546415,0.996684330
23.559755,0.997927039
23.573096,1.001185438
23.586437,0.999336539
23.599778,1.000239801
23.613118,0.998207088
23.626459,1.001743045
23.639800,0.999435405
23.653141,0.998207285
23.666481,1.002796780
23.679822,1.002375372
23.693163,1.003068506
23.706504,1.000937609
23.719844,1.002510913
23.733185,0.996573390
23.746526,1.000242005
23.759867,1.002027770
23.773207,0.998256140
23.786548,0.999262151
23.799889,1.001095538
23.813230,0.998317162
23.826570,0.998440246
23.839911,0.998171751
23.853252,1.000536895
23.866593,0.997422341
23.879933,0.998405246
23.893274,1.002309037
23.906615,0.999107256
23.919956,1.001679246
23.933296,0.993832747
23.946637,0.996460943
23.959978,1.000662440
23.973319,0.998036432
23.986659,1.002114244
24.000000,1.002123537
