time,flux
16.956087,0.995793494
16.969427,0.994018899
16.982768,1.000598458
16.996109,1.001345562
17.009450,0.995704129
17.022790,0.997796595
17.036131,1.000242449
17.049472,1.004817402
17.062813,1.001148700
17.076153,0.998272175
17.089494,0.994671777
17.102835,1.002517292
17.116176,0.991995803
17.129516,0.997513314
17.142857,1.001526452
17.156198,1.000406127
17.169539,0.993146975
17.182879,1.001136819
17.196220,0.996627445
17.209561,0.995560329
17.222902,1.001131346
17.236242,1.000757549
17.249583,1.001197389
17.262924,0.996671500
17.276265,0.994117250
17.289605,0.996549291
17.302946,1.002169352
17.316287,0.994430782
17.329628,1.000616222
17.342968,0.995565885
17.356309,0.996770862
17.369650,0.999626011
17.382991,0.994722301
17.396331,0.997163322
17.409672,0.996202872
17.423013,0.998788906
17.436354,0.998948046
17.449694,0.995792587
17.463035,0.994840387
17.476376,1.001969020
17.489717,0.998804646
17.503057,1.007003909
17.516398,1.002568341
17.529739,1.002315344
17.543079,0.998209888
17.556420,1.001949324
17.569761,1.000935207
17.583102,0.996635024
17.596442,1.001261737
17.609783,1.000859716
17.623124,0.994697628
17.636465,0.998216712
17.649805,0.996945333
17.663146,0.997476135
17.676487,1.002797941
17.689828,0.997322547
17.703168,0.998463604
17.716509,0.997242986
17.729850,1.000752658
17.743191,0.997526727
17.756531,0.999102905
17.769872,0.998112001
17.783213,0.995214636
17.796554,1.000677301
17.809894,1.001672728
17.823235,0.995567365
17.836576,1.000131292
17.849917,0.996011610
17.863257,0.997035427
17.876598,1.000282385
17.889939,1.002741099
17.903280,0.999108338
17.916620,0.995057320
17.929961,1.001510000
17.943302,0.997269748
17.956643,0.998686008
17.969983,0.997210111
17.983324,0.998667948
17.996665,0.998925599
18.010006,0.999275880
18.023346,1.005790252
18.036687,0.996533135
18.050028,0.999595884
18.063369,1.000999084
18.076709,0.996987855
18.090050,1.003100886
18.103391,0.998855955
18.116732,1.002624350
18.130072,0.998139449
18.143413,1.000373421
18.156754,0.995152841
18.170094,1.000272956
18.183435,0.998024286
18.196776,0.998323064
18.210117,1.005030373
18.223457,1.003324061
18.236798,0.997521819
18.250139,1.001757437
18.263480,0.997842712
18.276820,0.994968352
18.290161,0.997969769
18.303502,1.000652100
18.316843,0.999913076
18.330183,1.000289033
18.343524,1.000086608
18.356865,0.997052190
18.370206,0.999617182
18.383546,1.003353001
18.396887,1.000163052
18.410228,0.996918172
18.423569,0.995148516
18.436909,0.999098573
18.450250,0.999713995
18.463591,0.997560863
18.476932,1.000957677
18.490272,0.998982892
18.503613,1.003213202
18.516954,1.005455864
18.530295,0.993794472
18.543635,0.996758612
18.556976,1.001812871
18.570317,1.002412211
18.583658,0.995154913
18.596998,1.003464254
18.610339,0.998953792
18.623680,1.001570107
18.637021,1.003462286
18.650361,1.005491015
18.663702,1.002390026
18.677043,1.001160227
18.690384,0.997657704
18.703724,0.998260821
18.717065,0.997785326
18.730406,0.998615514
18.743747,1.001489915
18.757087,0.996075487
18.770428,0.999076602
18.783769,1.000777145
18.797110,0.994970376
18.810450,0.997526672
18.823791,1.001121570
18.837132,0.998755121
18.850472,0.997933097
18.863813,1.001776184
18.877154,0.993955743
18.890495,1.000958627
18.903835,0.996970368
18.917176,0.995140268
18.930517,0.995171156
18.943858,0.999220164
18.957198,0.997509694
18.970539,0.998032413
18.983880,0.995337238
18.997221,0.997737498
19.010561,0.995353798
19.023902,0.995349737
19.037243,0.999667631
19.050584,0.992475492
19.063924,0.991988963
19.077265,0.996412999
19.090606,0.998862789
19.103947,0.997840208
19.117287,0.999070679
19.130628,0.989540935
19.143969,0.996786143
19.157310,1.001100881
19.170650,0.998740619
19.183991,0.997020078
19.197332,0.998359315
19.210673,0.999569184
19.224013,0.997268838
19.237354,0.993346221
19.250695,0.999484675
19.264036,0.999913521
19.277376,1.000879360
19.290717,0.999142886
19.304058,0.997496740
19.317399,1.001458628
19.330739,1.000415406
19.344080,1.001025290
19.357421,0.996625408
19.370762,0.998289465
19.384102,1.002770228
19.397443,1.002909023
19.410784,1.003576917
19.424125,1.000271538
19.437465,1.000693991
19.450806,0.999070093
19.464147,0.995830234
19.477487,1.001628320
19.490828,1.000898616
19.504169,1.003518089
19.517510,0.999420928
19.530850,0.997885838
19.544191,0.998833368
19.557532,1.001394035
19.570873,1.002689596
19.584213,1.002958971
19.597554,1.003003158
19.610895,0.997161123
19.624236,1.001796836
19.637576,1.000826336
19.650917,1.001910806
19.664258,0.997989352
19.677599,1.002235951
19.690939,0.999112576
19.704280,1.003641199
19.717621,1.005760732
19.730962,1.005093133
19.744302,1.002538492
19.757643,1.000183767
19.770984,0.997801345
19.784325,1.006009423
19.797665,1.000195187
19.811006,0.997732456
19.824347,1.004284637
19.837688,0.998325910
19.851028,1.004731708
19.864369,0.997682534
19.877710,1.004111911
19.891051,0.998197834
19.904391,0.998034279
19.917732,1.004957435
19.931073,1.001797250
19.944414,0.999999068
19.957754,1.007028783
19.971095,1.000282363
19.984436,1.000730600
19.997777,1.000614548
20.011117,1.004011105
20.024458,1.000362144
20.037799,1.003759859
20.051140,1.002068198
20.064480,1.005114625
20.077821,1.000623887
20.091162,1.002488088
20.104503,0.997580582
20.117843,1.001096446
20.131184,1.006763857
20.144525,1.007385420
20.157865,1.001565429
20.171206,0.999928551
20.184547,1.003895035
20.197888,1.004188410
20.211228,1.003285000
20.224569,0.999844152
20.237910,1.005259293
20.251251,0.999339444
20.264591,1.002630598
20.277932,1.002407542
20.291273,1.005805525
20.304614,0.998958320
20.317954,0.999933764
20.331295,0.997286678
20.344636,1.005891417
20.357977,1.007155157
20.371317,0.997314603
20.384658,1.000735159
20.397999,1.001012060
20.411340,0.998367038
20.424680,1.003762254
20.438021,0.997415176
20.451362,1.003258683
20.464703,1.000665479
20.478043,0.994112006
20.491384,0.998822173
20.504725,1.002550300
20.518066,0.999945907
20.531406,0.994904059
20.544747,0.997483525
20.558088,1.005845563
20.571429,0.999809630
20.584769,1.004925690
20.598110,0.998923522
20.611451,1.006205312
20.624792,0.997152092
20.638132,1.003663542
20.651473,0.999551073
20.664814,1.001728534
20.678155,0.999721970
20.691495,0.999773243
20.704836,0.995994503
20.718177,0.999943356
20.731518,1.010166308
20.744858,1.000573590
20.758199,0.996739825
20.771540,0.997855684
20.784880,0.999302598
20.798221,1.006307960
20.811562,0.999537197
20.824903,1.000006265
20.838243,1.001034569
20.851584,1.002275875
20.864925,1.002667065
20.878266,1.004138542
20.891606,0.998716831
20.904947,0.999245760
20.918288,1.000343985
20.931629,1.001979161
20.944969,1.001708001
20.958310,0.999539707
20.971651,0.999700389
20.984992,1.000393599
20.998332,1.002260812
21.011673,1.003241904
21.025014,0.998766536
21.038355,1.001925055
21.051695,0.998878772
21.065036,1.000566817
21.078377,1.001930996
21.091718,1.003754949
21.105058,0.997900641
21.118399,1.002278170
21.131740,1.003267150
21.145081,1.001677652
21.158421,1.002587138
21.171762,1.000894881
21.185103,0.999668653
21.198444,1.003189433
21.211784,0.999221104
21.225125,1.000621643
21.238466,1.003400741
21.251807,1.004876956
21.265147,1.005776844
21.278488,1.002037789
21.291829,1.002921742
21.305170,0.997185710
21.318510,0.998567419
21.331851,1.001396422
21.345192,0.994504883
21.358533,0.995288061
21.371873,1.002491898
21.385214,1.004266515
21.398555,1.000457925
21.411895,1.005788812
21.425236,0.998504090
21.438577,1.002349173
21.451918,1.002890797
21.465258,1.005593348
21.478599,1.006146169
21.491940,0.994483877
21.505281,0.999470249
21.518621,1.001519860
21.531962,1.005686756
21.545303,1.002104667
21.558644,1.004793588
21.571984,1.003792655
21.585325,1.003692040
21.598666,1.003653695
21.612007,0.997497028
21.625347,1.002547924
21.638688,1.002624741
21.652029,1.004050749
21.665370,1.001867539
21.678710,0.998057714
21.692051,1.002958820
21.705392,0.999308218
21.718733,0.999540386
21.732073,1.005638197
21.745414,1.002228383
21.758755,0.998393575
21.772096,1.001724761
21.785436,1.006079981
21.798777,1.000639601
21.812118,1.000120130
21.825459,0.999253783
21.838799,1.006325141
21.852140,1.000038147
21.865481,1.005714577
21.878822,1.000748833
21.892162,1.004804301
21.905503,0.998820777
21.918844,1.001254053
21.932185,1.000609857
21.945525,1.001361892
21.958866,0.998401447
21.972207,1.000007839
21.985548,0.996649595
21.998888,1.007576058
22.012229,0.999989416
22.025570,1.000961753
22.038911,1.003764290
22.052251,1.001060189
22.065592,1.006364101
22.078933,1.002064898
22.092273,1.003909258
22.105614,1.002553129
22.118955,1.001452690
22.132296,1.006035805
22.145636,1.001237709
22.158977,0.998046011
22.172318,1.001738483
22.185659,1.001038740
22.198999,1.003259514
22.212340,1.000944046
22.225681,1.002911129
22.239022,0.997931475
22.252362,1.003704406
22.265703,0.998906543
22.279044,1.000821945
22.292385,1.004424404
22.305725,1.001016752
22.319066,0.998945312
22.332407,0.999756413
22.345748,0.997943030
22.359088,1.001483108
22.372429,1.003008322
22.385770,1.000721991
22.399111,0.996045980
22.412451,0.999016835
22.425792,0.998216029
22.439133,1.000753412
22.452474,0.997268437
22.465814,1.000457336
22.479155,1.000216774
22.492496,1.004330180
22.505837,0.996709210
22.519177,0.998902738
22.532518,1.001096110
22.545859,1.001798363
22.559200,1.003706063
22.572540,0.997175859
22.585881,0.999934084
22.599222,1.007140135
22.612563,1.000084338
22.625903,0.999293525
22.639244,1.000112904
22.652585,0.999657226
22.665926,1.005552560
22.679266,1.004280056
22.692607,0.999865693
22.705948,1.001936022
22.719288,0.998507787
22.732629,1.003559919
22.745970,1.004300480
22.759311,0.995021459
22.772651,1.000237829
22.785992,0.998714609
22.799333,0.999353496
22.812674,1.001091745
22.826014,1.008666354
22.839355,0.997468347
22.852696,1.002021291
22.866037,1.005297690
22.879377,1.001405092
22.892718,1.003641926
22.906059,0.999225778
22.919400,0.999563328
22.932740,1.003881842
22.946081,1.000360373
22.959422,1.003890305
22.972763,1.000491433
22.986103,1.003980624
22.999444,1.003498392
23.012785,1.004430977
23.026126,0.994944111
23.039466,1.001679273
23.052807,1.001453987
23.066148,1.001345132
23.079489,1.000776392
23.092829,0.998627243
23.106170,1.000491798
23.119511,1.008308877
23.132852,1.004470928
23.146192,1.002010061
23.159533,1.005862248
23.172874,0.998641156
23.186215,1.004265118
23.199555,0.996172796
23.212896,1.001674377
23.226237,1.000605780
23.239578,1.004975676
23.252918,1.002334220
23.266259,0.999791002
23.279600,1.000940478
23.292941,0.998359407
23.306281,0.998849165
23.319622,0.998680578
23.332963,1.002032668
23.346304,1.001126743
23.359644,0.996176402
23.372985,1.000496613
23.386326,1.000503648
23.399666,1.000508704
23.413007,0.998870688
23.426348,1.004868908
23.439689,0.997798395
23.453029,0.999623269
23.466370,0.997529136
23.479711,1.003615410
23.493052,0.997999713
23.506392,0.994893124
23.519733,0.999756805
23.533074,1.000978841
23.546415,0.996662785
23.559755,0.998709136
23.573096,1.002121177
23.586437,1.005307672
23.599778,0.996556480
23.613118,1.003861960
23.626459,1.001996968
23.639800,1.000427014
23.653141,1.004996414
23.666481,0.999459752
23.679822,0.997484279
23.693163,1.005981347
23.706504,0.995416877
23.719844,0.999779905
23.733185,1.002980416
23.746526,0.998099369
23.759867,1.000721392
23.773207,1.002319050
23.786548,1.001494769
23.799889,0.999834883
23.813230,1.001871569
23.826570,1.002983425
23.839911,0.999188441
23.853252,0.999943846
23.866593,0.996705511
23.879933,0.996264685
23.893274,0.996855060
23.906615,1.001446395
23.919956,0.998319310
23.933296,0.997325648
23.946637,1.002733782
23.959978,1.001325906
23.973319,0.999821857
23.986659,0.999142038
24.000000,0.994375094
